comment_id,article_id,comment_author,comment_datetime_displayed,comment_datetime,comment_content,comment_in_answer_to,comment_likes,comment_dislikes
AL20240918215300-225129,AL20240918215300,Com dius?,Fa 10 dies,,"Estàs dient que un Comu no cumpleix la Llei i que el psicopata és aquella persona/es que us ha destapat? Perdona? En quin món vius tu? És més, saps que és un delicte, tant pel Comú com per la persona que ho hago acceptat? Perqué si ha guanyat el concurs algú sense el català expedit per govern, això ja és massa! Que fort! Pero aquesta persona/es hauria de saber la Llei dels agents, no? O tampoc? Tu tens molt poca vergonya publicant aquest comentari! Us hauria de caure la cara de vergonya a tots. Després defenseu que tot es fa bé…me quedo muerta!!",,9,1
AL20240918215300-225041,AL20240918215300,Pep,Fa 10 dies,,Que un Comú vulgui incomplir les seves obligacions en relació amb la llengua catalana és una autèntica vergonya.,,31,4
AL20240918215300-225033,AL20240918215300,López,Fa 10 dies,,"Podem fer com abans , subcontractem urbanos a fora, abans venien d.espanya i Francia",,6,14
AL20240918215300-225012,AL20240918215300,André,Fa 10 dies,,Estaria be mirar els concursos de les altres parròquies,,18,1
AL20240918215300-225107,AL20240918215300,tots igual,Fa 10 dies,,Mireu a Encamp. He escoltat lo mateix.,,3,0
AL20240918215300-225005,AL20240918215300,Arnau,Fa 10 dies,,Poc pots esperar d’un Comú que no sap fer ni un edicte,,15,10
AL20240918215300-225045,AL20240918215300,Ernest,Fa 10 dies,,"L’anterior Comu si,saltan-se la llei i la norma així tenim alguns càrrecs contra llei fets a mida",,22,5
AL20240918215300-224983,AL20240918215300,Rodoli,Fa 10 dies,,Bé ara que entri la fleuma de torn,,12,0
AL20240915213100-224649,AL20240915213100,COM PER VOTAR-TE NOI,Fa 12 dies,,I aquest Surana vol ser cap de govern? Mare meva com esta el país,,2,2
AL20240915213100-224611,AL20240915213100,Silvia,Fa 13 dies,,"Al bicilab han agafat una de fora que no te ni el nivell a i ningú diu res i a secretaría igual, amiguitas todas parece",,9,6
AL20240915213100-224569,AL20240915213100,Esclat9,Fa 13 dies,,"Que no mal pensemos? Todos los que hemos trabajado en un comu sabemos que la gran mayoria de edictes son hechos a medida, es mas y ya lo he dicho mas de una vez, meses antes que salga el edicte tu ya sabes quien entra, por cierto en los comus se habla de todo menos catalan asi que ninguna sorpresa la noticia.",,16,5
AL20240915213100-224563,AL20240915213100,Arnau,Fa 13 dies,,Una més d'aquest Comú.... Res ens sorprén ja!,,12,3
AL20240915213100-224549,AL20240915213100,Gerard,Fa 13 dies,,i el concurs pel servei de Inlingua on està publicat al Bopa.... Quina pudoreta ! Quin preu té el C1 jajjajaja,,15,1
AL20240915213100-224544,AL20240915213100,Ton,Fa 13 dies,,"Això que és un carril taxi per algú en concret ?  Quan més es pagui a Inlingua, més nivell de català no ? i d'on surten els diners per pagar la factura d' Inlingua ? Vergonyós !",,14,0
AL20240915213100-224542,AL20240915213100,Codi Penal,Fa 13 dies,,"Codi Penal:  Article 373. Nomenament il·legal  L’autoritat o el funcionari que, en l’exercici de la seva competència i amb coneixement de la seva arbitrarietat, proposi o nomeni per a l’exercici d’un determinat càrrec públic qualsevol persona sense que concorrin els requisits legalment establerts, ha de ser castigat amb pena d’inhabilitació per a l’exercici de càrrec públic fins a cinc anys.  El qui accepti la proposta o el nomenament sabent que li manquen els requisits legalment exigits ha de ser castigat amb pena de multa fins a 6.000 euros.",,18,4
AL20240915213100-224920,AL20240915213100,Eva,Fa 11 dies,,"El del despatx del costat el teniu aborrit,pobre te poca feina, sou uns tous,i ell un sobrat que us vol donar lliçons…a la Maria no li hagués tocat el nas estaria desterrat",,0,0
AL20240915213100-224596,AL20240915213100,Moriarti,Fa 13 dies,,"Transcripció literal d’un article del cod penal,en fi deu ser d’algun que es creu erudit en matèria.",,12,2
AL20240915213100-224529,AL20240915213100,Melkiades,Fa 13 dies,,"Bé,aquí l’únic que veig es a alguns amb el cul apretat,igual el que no te el paperet de nivell,amb la prova el supera i els hi pasa la ma per l cara  altra,es algú que tots coneixem que va de víctima,i vol treure mala maror d’on no existeix,us mereixerieu un tracte mes draconiano,tipus Marisol ,que us plantesin un CRA i a cascar-la tots",,24,1
AL20240915213100-224526,AL20240915213100,Ferran,Fa 13 dies,,Quina sorpresa….  El Comú sembla poc respectuos de la llei,,19,3
AL20240915213100-224512,AL20240915213100,vergonya,Fa 13 dies,,"Si no som estrictes amb els cossos oficials, què coi hem d'anar a reclamar als temporers que venen. A banda de la preocupació per la ignorància del català de més d'un, pel que es deixa entreveure.",,27,0
AL20240915213100-224509,AL20240915213100,ANDORRA JA ES LOLAILOLANDIA,Fa 13 dies,,"Si vas per el carrer i te trobes als urbans amb grup tots parlant castellà entre ells, ni un parla amb català vergonyós",,26,14
AL20240915213100-224508,AL20240915213100,Funcionaris que no parlen català a treballar a la obra ho al magatzem,Fa 13 dies,,"Gent que volen treballar per l'administració i no parlen ni el català? Inacceptable, la llengua oficial es el català i te de ser obligatòria i sinó que marxin a treballar a un magatzem i parlin amb el toro la llegua que vulguin, la llengua oficial es el català i te de ser impepinable",,37,8
AL20240915213100-224501,AL20240915213100,Rrhh,Fa 13 dies,,"A recursos humans “ tots son caps d’algo. M’agradaria veure les titulacions de tots, començant de dalt abaix. Tot fa pudor la veritat",,29,0
AL20240915213100-224530,AL20240915213100,Zaszu,Fa 13 dies,,A ki una reestructuració i externalització d’algun servei que NO FUNCIONA i au mira …personal a currar,,14,1
AL20240915213100-224500,AL20240915213100,Santi,Fa 13 dies,,"Però si els turistes no entenen una papa de català, a més la major part de població flotant al país tampoc no parla català. En resum, a un país turístic com Andorra la minoria la conformen persones de parla catalana.",,16,23
AL20240906130200-223245,AL20240906130200,Andreu,Fa 22 dies,,"Doncs com sempre, diuen tot i no diuen res!!. Aquest Comu no veura pas el nou centre de català, ni tota la resta de projectes i propostes que van prometre ja casi un any!!!. Bla, bla, bla, bla….. I despres deiem del postureig Majoral-Codina, pero la Sra. Areny i la Sra. Cortesau en aquest sentit, si que tenen un master.",,9,6
AL20240906130200-223235,AL20240906130200,Pepita,Fa 22 dies,,Mentre es quedi en la llengua,,0,2
AL20240906130200-223185,AL20240906130200,Pompeu Fabra,Fa 23 dies,,salvem el catalá,,12,5
AL20240903194700-222936,AL20240903194700,OPEN YOUR EYES,Fa 24 dies,,"Les coses no pasen per casualitat aquest país i si el país té un nivell cultural i de formació tant baix es perquè els polítics s'han pirrat per aquest model de país i immigració, no cal donar tota la culpa a ells que aquí no entra ningú si govern no vol.  Si aquí tenim lo que tenim de immigració es també per la desgràcia del polític que hi ha al país, som un pais amb una econòmica caduca, sense cap innovació i encara menys tecnologia, ni tant sols els bancs tenen bons informàtics perquè com tinguis un problema amb la pàgina web de ells fins dilluns ja no és reparada, es necessita de gent super formada amb tecnologies i ingeneries I ELLS I SOLAMENT ELLS SON ELS QUE HAN DEIXAT LA PORTA VEN OBERTA PER UNA IMMIGRACIÓ DE UN NIVELL DEPLORABLE, EL CATALA ELS POLITICS PODER EL DOMINEN PERO LO QUE LA VISIO DE FUTUR I DE PAIS QUE NO LI QUEDA ABSOLUTAMENT RES FORA DE LES 4 BOTIGUES, AQUEST NO ES DE A1 EN TOT CAS DE A -1 .",,1,0
AL20240903194700-222836,AL20240903194700,Integració,Fa 25 dies,,Avui al súper m’han atès dos nois que deuen portar poc al  país en un català bàsic.  Tinc companys de feina que porten vint anys aquí als que no he sentit ni una paraula en la nostra llengua. Qui creieu que ens respecta més?,,37,15
AL20240903194700-222907,AL20240903194700,UFFF,Fa 25 dies,,"Claro, por no hablar el charlatan no respetan, 20 años trabajando, sin molestar, creando riqueza al país, pero sino hablan el idioma no respetan...todo muy lógico, si quieres, los identificamos con la estrella amarilla para que todos sepan que son unos irrespetuosos.",,8,16
AL20240903194700-222899,AL20240903194700,Esclat9,Fa 25 dies,,"Sinceramente, creo que nos respetan mas tus compañeros que llevan veinte años y no saben ni papa de catalan, porque esos no vinieron a meterse 20 en un piso y reventar los alquileres o a trabajar por una miseria y en negro, puedo vivir sin que los de fuera hablen en catalan pero vivir con alquileres con 1500 cobrando 1000 o menos no.",,10,18
AL20240903194700-222833,AL20240903194700,Carlestoltes,Fa 25 dies,,"Ara no ens vingueu amb que el català enganxa, és govern que l'està imposant per renovar permisos de treball... Si no fos per això gairebé ningú que no sigui andorrà el voldria.",,46,5
AL20240903194700-222910,AL20240903194700,UFFF,Fa 25 dies,,"Querid@ Tamarrolandia, claro que si guapi, podemos comparar Londres con Andorra, si... claro, yo comparo mi seat panda con aston martin, lo mismo... en Londres, ahora esta mas limitado, pero la mano de obra viene por un tema de salario, y claro que se tiene que hablar ingles, ya que nosotros tenemos la suerte de entender varios idiomas.",,0,5
AL20240903194700-222882,AL20240903194700,John Wayne,Fa 25 dies,,"Since you seem to be fluent in english….  Approximately 1.35 billion people speak English as their first language, and around 1.5 billion people speak it as a second or additional language. In total, estimates of the total number of English speakers vary from 1.5 billion to 2 billion worldwide.",,7,8
AL20240903194700-222878,AL20240903194700,Joan,Fa 25 dies,,"perquè us quedaries solos i morts de fàstic....¿?¿?  No tindríeu ni metges, ni gent qualificada ni qui us servís un simple cafè en la cafeteria... Menys prepotència... que Andorra no és l'obligo del món...",,9,22
AL20240903194700-222866,AL20240903194700,El resultat d' tot,Fa 25 dies,,Perquè a qualsevol lloc del món es parla anglès digues-me en quants països es parla català? És tan important aprende un dialecte que us heu apropiat i dir que és la vostra llengua,,15,31
AL20240903194700-222845,AL20240903194700,J.,Fa 25 dies,,"Perque no es compara la M amb la xocolata ! Ara tambe ens compararas preus de lloguer de Londres amb Escaldes, i es normal que paguem el mateix veritat ?",,7,10
AL20240903194700-222842,AL20240903194700,Tamarrolandia,Fa 25 dies,,A Anglaterra si en un any no parles anglès et foten fora i sense classes gratuïtes d'anglés.... Flipa noi!! Perquè aquí no??,,35,14
AL20240903194700-222832,AL20240903194700,Defensem l’andorrá!!,Fa 25 dies,,"Perquè s’aconformeu amb una llengua provincial, minoritària i cremada política i socialment??? Andorra es un país sobirà i mereix la seva pròpia llengua….defenseu l’andorrà!!!",,26,19
AL20240903194700-222908,AL20240903194700,UFFF,Fa 25 dies,,"Yo defiendo mis creencias, y dentro de ellas, la importancia que tiene el catalán es Zero como cualquier otro idioma, prefiero defender tener un sueldo digno o una vivienda digna.",,4,10
AL20240903194700-222823,AL20240903194700,Napoleó bonaparte,Fa 26 dies,,"Hauríeu de dir, si parles el Català ets un tiu cullunut, i si parles un altre idioma no, sobretot el Español",,19,23
AL20240903194700-222822,AL20240903194700,Catañol,Fa 26 dies,,Jajajaja,,12,4
AL20240928144900-226624,AL20240928144900,Qué és un DRET?,Fa 13 hores,,"Un dret d'una persona que atenta contra la vida d'una altra persona, ja es veu de calaix que no potser un dret. Perque practicar un avortament és un atentant contra la vida, en el seu estadi més feble, al seu moment més indefens. Es miri per on es miri, és així. Qualsevol Govern ha de promoure el foment a la natalitat, no a l'extinció del ser human.",,7,8
AL20240928144900-226675,AL20240928144900,andorrà,Fa 10 hores,,"Mare meva... primer aprèn a escriure i deixa de repetir el que et diuen al guió. La dona, per lo vist no té drets... és increíble.",,3,3
AL20240928144900-226619,AL20240928144900,Oscar,Fa 13 hores,,Un avortament gratuït finançar per govern per causes majors estic d'acord i que es faci amb territori Andorra. Però un avortament sense causa major pq sigui per un distracció o el alguna cosa així.... que se'l pagui cadascú,,6,6
AL20240928144900-226576,AL20240928144900,Teocràcia,Fa 1 dia,,"No s’ha de tenir por a afirmar que s’ha de poder avortar a Andorra. Ni que sigui a la Seu, la dona no s’ha de sentir expulsada del seu país per anar a avortar.",,7,11
AL20240928144900-226573,AL20240928144900,Igualtat,Fa 1 dia,,Els homes també volem tenir dret a avortar legalment. Prounja de la dependència sexual de l'home amb les dones.,,5,7
AL20240928144900-226674,AL20240928144900,Ignorant,Fa 10 hores,,Ja ho pots fer. Suposo que coneixes els preservatius.,,1,0
AL20240928144900-226561,AL20240928144900,Ok,Fa 1 dia,,"Estic d'acord, és innegociable, ni lliure ni gratuit en tots els casos.",,17,8
AL20240928144900-226562,AL20240928144900,I el seu sou,Fa 1 dia,,Qui el va negociar?,,6,1
AL20240928144900-226544,AL20240928144900,Ignasi,Fa 1 dia,,L’avortament no és un dret. Es una opció que compromet el dret del no-nat a seguir el seu procés evolutiu com a persona. Algú ho havia de dir!!,,29,13
AL20240928105700-226618,AL20240928105700,Falete,Fa 13 hores,,"Com s’agraden, quines miradetes….",,2,0
AL20240928105700-226575,AL20240928105700,Quadratura del cercle.,Fa 1 dia,,"No hi ha 100 opcions a valorar sobre l’encaix de la teologia escolàstica amb l’avortament a Andorra. Totes les dilacions són crueltat intencionada, volguda. La majoria social vol que es pugui avortar a Andorra, simplement. Cal un referèndum sobre la continuïtat del copricipat.",,3,0
AL20240928105700-226574,AL20240928105700,Pep,Fa 1 dia,,Que contents se’ls hi veu dos d’haver acordat despenalitzar l’avortament. Visca Andorra i visca la Constitució.!!!!!,,3,0
AL20240926122100-226283,AL20240926122100,David,Fa 2 dies,,"Que paguin elles si volen avortar, no pagarem els demés, sinó menys cardar sense control.",,2,1
AL20240926122100-226282,AL20240926122100,Sandra,Fa 2 dies,,"Però aquesta no estava fora d’Andorra, a casa seva a Espanya, que cony torna a fer a Andorra, pentinat i marxa.",,2,1
AL20240926122100-226198,AL20240926122100,jose luis,Fa 3 dies,,"Estic d'acord que es pugui avortar a andorra, però que ho pagui ella i no la CASS perquè és molt bonic fer-ho i que després si passa alguna cosa que ho paguin els altres, la que es queda prenyada és perquè vol, és molt bonic fer-ho.",,6,12
